Q50811404	2307-3705	2307-3705	2518-1866
Q50816706	2307-4450	0	2307-4450
Q50816705	2307-4841	0	2307-4841
Q50811403	2307-5163	2307-5163	2307-5163
Q50811402	2307-5244	2307-5244	2411-0647
Q50811401	2307-5651	2307-5651	2412-5296
Q50811400	2307-6127	2307-6127	0
Q50811399	2307-6615	2307-6615	2308-460X
Q50811398	2307-7999	2307-7999	2310-4635
Q50811397	2307-8162	2307-8162	0
Q50816703	2307-8553	0	2307-8553
Q50811396	2307-9266	2307-9266	2413-2241
Q50816702	2308-0477	0	2308-0477
Q50811395	2308-1155	2308-1155	2308-1163
Q50811394	2308-152X	2308-152X	2313-6197
Q50816701	2308-1708	0	2308-1708
Q50811393	2308-2097	2308-2097	2518-7880
Q50816700	2308-3042	0	2308-3042
Q50816699	2308-3417	0	2308-3417
Q50811392	2308-3867	2308-3867	2308-3859
Q50811391	2308-5460	2308-5460	0
Q50811390	2308-5665	2308-5665	2375-4567
Q50811389	2308-6025	2308-6025	2375-4710
Q50816698	2308-6122	0	2308-6122
Q50816696	2308-7250	0	2308-7250
Q50816695	2308-7269	0	2308-7269
Q50816694	2308-8079	0	2308-8079
Q50816692	2308-8699	0	2308-8699
Q50811388	2309-2963	2309-2963	2375-4664
Q50811387	2309-303X	2309-303X	2375-4079
Q50811386	2309-3080	2309-3080	2309-592X
Q50811385	2309-3374	2309-3374	2375-4095
Q50811384	2309-3609	2309-3609	2375-4060
Q50816691	2309-3854	0	2309-3854
Q50811383	2309-3994	2309-3994	2410-8731
Q50811382	2309-4117	2309-4117	2411-1295
Q50816690	2309-4346	0	2309-4346
Q50811381	2309-4605	2309-4605	2309-4613
Q50811380	2309-4923	2309-4923	2414-0481
Q50811379	2309-5288	2309-5288	2309-6152
Q50811378	2309-5784	2309-5784	2313-3589
Q50811377	2309-6322	2309-6322	2409-1707
Q50816689	2309-7981	0	2309-7981
Q50811376	2309-8678	2309-8678	2312-3605
Q50811375	2310-0397	2310-0397	2310-0389
Q50811374	2310-0842	2310-0842	2312-301X
Q50811373	2310-0869	2310-0869	2313-3538
Q50811372	2310-2195	2310-2195	2310-2152
Q50816688	2310-2861	0	2310-2861
Q50816687	2310-3612	0	2310-3612
Q50811371	2310-4155	2310-4155	2312-7295
Q50811370	2310-4988	2310-4988	2306-5133
Q50816686	2310-5380	0	2310-5380
Q50811369	2310-5534	2310-5534	2414-9306
Q50816684	2310-7103	0	2310-7103
Q50811367	2310-8789	2310-8789	1995-5235
Q50816682	2310-8991	0	2310-8991
Q50811366	2311-004X	2311-004X	2310-5070
Q50811365	2311-0155	2311-0155	2413-2349
Q50816681	2311-1100	0	2311-1100
Q50811364	2311-1402	2311-1402	0
Q50811363	2311-1410	2311-1410	2312-2099
Q50816680	2311-1550	0	2311-1550
Q50811362	2311-1771	2311-1771	2307-6267
Q50811361	2311-2905	2311-2905	0
Q50811360	2311-3006	2311-3006	0
Q50811359	2311-3766	2311-3766	2311-2581
Q50811358	2311-4738	2311-4738	2413-3000
Q50816679	2311-5521	0	2311-5521
Q50816678	2311-5629	0	2311-5629
Q50816677	2311-5637	0	2311-5637
Q50816676	2311-6293	0	2311-6293
Q50811460	2311-6382	2311-6382	2415-3605
Q50811458	2311-6420	2311-6420	2413-8231
Q50811457	2311-6706	2311-6706	2150-5551
Q50816675	2311-7230	0	2311-7230
Q50811456	2311-7249	2311-7249	2410-7336
Q50811455	2311-729X	2311-729X	2311-3111
Q50816674	2311-7524	0	2311-7524
Q50816673	2311-7710	0	2311-7710
Q50811454	2311-8571	2311-8571	0
Q50413582	2311-8822	2311-8822	2519-2604
Q50811453	2311-9896	2311-9896	2411-6181
Q50816671	2312-0630	0	2312-0630
Q50816670	2312-2307	0	2312-2307
Q50811452	2312-2498	2312-2498	2414-9381
Q50816669	2312-2528	0	2312-2528
Q50811451	2312-2676	2312-2676	0
Q50816668	2312-2757	0	2312-2757
Q50811450	2312-3125	2312-3125	2312-931X
Q17092814	2312-3222	0	2312-3222
Q50811448	2312-3265	2312-3265	2313-2116
Q50816790	2312-3893	0	2312-3893
Q50811447	2312-413X	2312-413X	2312-4148
Q50811446	2312-4334	2312-4334	2312-4539
Q50811445	2312-4423	2312-4423	2312-6884
Q50811442	2312-4547	2312-4547	0
Q50811444	2312-461X	2312-461X	2312-4628
Q50816789	2312-5705	0	2312-5705
Q50816788	2312-6604	0	2312-6604
Q50816786	2312-6620	0	2312-6620
Q50432211	2312-7481	0	2312-7481
Q50811441	2312-847X	2312-847X	2411-4111
Q50816785	2312-8623	0	2312-8623
Q50811439	2312-8631	2312-8631	2312-864X
Q50811438	2312-9182	2312-9182	2312-9212
Q50811437	2312-9557	2312-9557	2518-7996
Q50816784	2313-0105	0	2313-0105
Q50811436	2313-0288	2313-0288	2411-2968
Q50816783	2313-0318	0	2313-0318
Q50811435	2313-0660	2313-0660	2313-0679
Q50811434	2313-1683	2313-1683	2313-1705
Q50811433	2313-190X	2313-190X	2520-4912
Q50811432	2313-2159	2313-2159	2409-9864
Q50811431	2313-2272	2313-2272	2408-8897
Q50816782	2313-3724	0	2313-3724
Q50816781	2313-4321	0	2313-4321
Q50816780	2313-433X	0	2313-433X
Q50816779	2313-4534	0	2313-4534
Q50811430	2313-478X	2313-478X	2411-3921
Q25436122	2313-4895	0	2313-4895
Q15724657	2313-5433	0	2313-5433
Q50816778	2313-576X	0	2313-576X
Q50816776	2313-5778	0	2313-5778
Q50811429	2313-6286	2313-6286	2313-8416
Q50811428	2313-6693	2313-6693	2313-2396
Q50816775	2313-7673	0	2313-7673
Q50811427	2313-805X	2313-805X	2413-3787
Q50811426	2313-8246	2313-8246	2518-7589
Q50811425	2313-8920	2313-8920	2587-8174
Q50816774	2313-9242	0	2313-9242
Q50816773	2313-9676	0	2313-9676
Q50816772	2314-1204	0	2314-1204
Q50816770	2314-1638	0	2314-1638
Q50811424	2314-2138	2314-2138	2314-1530
Q50816769	2314-2642	0	2314-2642
Q50816768	2314-4025	0	2314-4025
Q50816766	2314-4092	0	2314-4092
Q50811423	2314-4106	2314-4106	2314-4114
Q50811422	2314-4122	2314-4122	2314-4130
Q50811421	2314-4165	2314-4165	2314-4173
Q50811420	2314-4203	2314-4203	2314-4211
Q50811419	2314-422X	2314-422X	2314-4238
Q50811418	2314-4289	2314-4289	2314-4297
Q50811417	2314-4386	2314-4386	2314-4394
Q27725374	2314-4599	0	2314-4599
Q50816765	2314-4637	0	2314-4637
Q50816764	2314-470X	0	2314-470X
Q50811416	2314-484X	2314-484X	2314-4858
Q50811415	2314-4882	2314-4882	2314-4890
Q50811414	2314-4904	2314-4904	2314-4912
Q50811413	2314-4963	2314-4963	2314-4971
Q50811412	2314-498X	2314-498X	2314-4998
Q50811411	2314-5005	2314-5005	2314-5013
Q50811410	2314-5064	2314-5064	2314-5072
Q50811409	2314-5080	2314-5080	2314-5099
Q50811408	2314-5102	2314-5102	2314-5110
Q50816763	2314-5234	0	2314-5234
Q50816761	2314-5412	0	2314-5412
Q50816759	2314-5439	0	2314-5439
Q50816758	2314-5447	0	2314-5447
Q50816757	2314-6044	0	2314-6044
Q50816756	2314-6052	0	2314-6052
Q50816754	2314-6265	0	2314-6265
Q50816753	2314-632X	0	2314-632X
Q50816751	2314-6346	0	2314-6346
Q50816750	2314-6389	0	2314-6389
Q50816747	2314-6397	0	2314-6397
Q50816746	2314-6419	0	2314-6419
Q50816745	2314-6427	0	2314-6427
Q50816744	2314-6435	0	2314-6435
Q50816743	2314-7172	0	2314-7172
Q50811407	2314-7180	2314-7180	0
Q50816741	2314-7210	0	2314-7210
Q50811516	2314-7245	2314-7245	0
Q50816739	2314-7474	0	2314-7474
Q50816738	2314-7482	0	2314-7482
Q50816737	2314-7490	0	2314-7490
Q50811515	2314-8055	2314-8055	2314-8047
Q50816736	2314-8063	0	2314-8063
Q50816735	2314-8071	0	2314-8071
Q50811514	2314-808X	2314-808X	0
Q50816734	2314-8497	0	2314-8497
Q50811512	2314-8535	2314-8535	0
Q50811511	2314-8853	2314-8853	2314-6117
Q50811510	2314-8896	2314-8896	2314-8888
Q50811509	2315-9650	2315-9650	0
Q50816733	2316-1620	0	2316-1620
Q50816732	2316-1663	0	2316-1663
Q50816730	2316-1795	0	2316-1795
Q50816729	2316-2058	0	2316-2058
Q50816727	2316-2341	0	2316-2341
Q50816848	2316-347X	0	2316-347X
Q50811508	2316-3712	2316-3712	0
Q50811507	2316-4379	2316-4379	0
Q50811506	2316-4484	2316-4484	0
Q50811504	2316-462X	2316-462X	2316-686X
Q50816847	2316-5014	0	2316-5014
Q50811505	2316-5251	2316-5251	1807-8214
Q50816846	2316-5537	0	2316-5537
Q50816845	2316-5812	0	2316-5812
Q50816844	2316-5847	0	2316-5847
Q50816843	2316-6614	0	2316-6614
Q50816842	2316-7041	0	2316-7041
Q50811502	2316-7580	2316-7580	2316-915X
Q50816840	2316-7874	0	2316-7874
Q50811501	2316-8218	2316-8218	2237-0021
Q50816839	2316-8374	0	2316-8374
Q50816838	2316-8838	0	2316-8838
Q50816837	2316-9230	0	2316-9230
Q50811500	2316-9281	2316-9281	0
Q50816836	2316-932X	0	2316-932X
Q50816835	2316-9451	0	2316-9451
Q50816833	2316-9664	0	2316-9664
Q50816832	2316-9834	0	2316-9834
Q50816831	2316-9907	0	2316-9907
Q50816830	2317-0204	0	2317-0204
Q50431912	2317-0433	0	2317-0433
Q50816828	2317-0476	0	2317-0476
Q50816827	2317-0611	0	2317-0611
Q50811499	2317-0735	2317-0735	0
Q50811498	2317-0956	2317-0956	2317-1219
Q50811497	2317-1537	2317-1537	2317-1545
Q50811496	2317-191X	2317-191X	2317-5451
Q50816826	2317-2347	0	2317-2347
Q50816825	2317-2363	0	2317-2363
Q50816824	2317-269X	0	2317-269X
Q50816823	2317-2932	0	2317-2932
Q50811495	2317-3084	2317-3084	2317-3076
Q50816822	2317-3378	0	2317-3378
Q50816821	2317-3386	0	2317-3386
Q50816819	2317-3394	0	2317-3394
Q50811493	2317-3580	2317-3580	2317-3580
Q50816818	2317-4285	0	2317-4285
Q50816817	2317-4722	0	2317-4722
Q50816816	2317-4919	0	2317-4919
Q50816815	2317-5206	0	2317-5206
Q50816814	2317-563X	0	2317-563X
Q50811492	2317-5818	2317-5818	2236-9724
Q50816813	2317-627X	0	2317-627X
Q50816812	2317-6431	0	2317-6431
Q50816810	2317-6466	0	2317-6466
Q50816809	2317-6539	0	2317-6539
Q50811491	2317-6571	2317-6571	0
Q50816808	2317-7136	0	2317-7136
Q50816807	2317-7764	0	2317-7764
Q50816806	2317-837X	0	2317-837X
Q50816805	2317-8442	0	2317-8442
Q50811490	2317-8507	2317-8507	2318-0544
Q50816804	2317-8957	0	2317-8957
Q50816802	2317-9570	0	2317-9570
Q50816801	2317-9708	0	2317-9708
Q50816800	2317-9937	0	2317-9937
Q50816799	2318-0331	0	2318-0331
Q50811489	2318-1001	2318-1001	0
Q50816798	2318-1338	0	2318-1338
Q50816797	2318-1419	0	2318-1419
Q50816796	2318-3233	0	2318-3233
Q50811488	2318-3721	2318-3721	2318-1966
Q50816795	2318-3888	0	2318-3888
Q50816794	2318-406X	0	2318-406X
Q50816793	2318-423X	0	2318-423X
Q50816908	2318-4574	0	2318-4574
Q50811487	2318-4965	2318-4965	2357-8114
Q50811486	2318-5104	2318-5104	2318-5090
Q50816907	2318-5279	0	2318-5279
Q50816906	2318-5422	0	2318-5422
Q50811485	2318-6097	2318-6097	2318-6356
Q50816905	2318-6186	0	2318-6186
Q50816904	2318-6372	0	2318-6372
Q50816903	2318-6674	0	2318-6674
Q50816902	2318-7115	0	2318-7115
Q50816900	2318-7131	0	2318-7131
Q50816899	2318-7670	0	2318-7670
Q50816898	2318-8081	0	2318-8081
Q50811483	2318-8111	2318-8111	2358-0429
Q50816897	2318-8294	0	2318-8294
Q50816896	2318-8413	0	2318-8413
Q50816894	2318-8499	0	2318-8499
Q50816893	2318-857X	0	2318-857X
Q50572424	2318-8790	0	2318-8790
Q50811482	2318-9010	2318-9010	1517-4549
Q50816892	2318-9223	0	2318-9223
Q50816891	2318-9428	0	2318-9428
Q50816889	2318-9452	0	2318-9452
Q50816888	2318-9576	0	2318-9576
Q50816887	2318-9746	0	2318-9746
Q50816886	2318-9975	0	2318-9975
Q50816885	2319-0159	0	2319-0159
Q50816884	2319-0574	0	2319-0574
Q50816883	2319-0639	0	2319-0639
Q50816882	2319-0698	0	2319-0698
Q50572449	2319-0817	0	2319-0817
Q50811481	2319-2585	2319-2585	2347-436X
Q50811480	2319-5886	2319-5886	0
Q50811479	2319-5932	2319-5932	2350-0484
Q50572458	2320-0928	0	2320-0928
Q50811478	2320-1231	2320-1231	2320-124X
Q50816881	2320-1495	0	2320-1495
Q50811476	2320-5210	2320-5210	2045-080X
Q50811475	2320-8775	2320-8775	2320-9089
Q50811474	2321-449X	2321-449X	2321-6638
Q50811473	2321-4600	2321-4600	2321-1407
Q50811668	2321-4848	2321-4848	2321-6085
Q50816880	2321-6689	0	2321-6689
Q50816879	2321-8215	0	2321-8215
Q50811471	2322-0708	2322-0708	2350-0123
Q50811470	2322-1097	2322-1097	2423-5857
Q50816877	2322-1186	0	2322-1186
Q50811469	2322-1194	2322-1194	0
Q50811468	2322-1283	2322-1283	2538-5585
Q50811467	2322-1291	2322-1291	0
Q50811466	2322-1348	2322-1348	2322-133X
Q50816876	2322-1372	0	2322-1372
Q50807018	2322-1437	2322-1437	2345-2773
Q50811465	2322-2093	2322-2093	2423-6691
Q50811464	2322-2212	2322-2212	0
Q50811463	2322-2514	2322-2514	2383-2495
Q50811461	2322-2719	2322-2719	0
Q50811667	2322-3057	2322-3057	2538-5984
Q50811665	2322-3189	2322-3189	0
Q50811664	2322-3294	2322-3294	0
Q50811663	2322-3332	2322-3332	2322-5092
Q50811661	2322-3537	2322-3537	2322-3537
Q50811660	2322-3626	2322-3626	0
Q50811659	2322-3634	2322-3634	0
Q50811658	2322-3758	2322-3758	2322-4207
Q50811657	2322-3804	2322-3804	2538-614X
Q50811656	2322-3871	2322-3871	2345-5594
Q50811655	2322-3898	2322-3898	0
Q50811654	2322-4150	2322-4150	2252-0317
Q50816875	2322-4169	0	2322-4169
Q50807040	2322-4304	2322-4304	2383-3610
Q50811652	2322-4398	2322-4398	2322-4401
Q50811651	2322-4576	2322-4576	0
Q50811650	2322-4630	2322-4630	2322-4509
Q50811649	2322-4746	2322-4746	2476-6984
Q50816874	2322-4797	0	2322-4797
Q50811648	2322-4894	2322-4894	2538-6271
Q50811647	2322-5238	2322-5238	2345-2730
Q50807049	2322-5262	2322-5262	2322-5289
Q50816873	2322-5270	0	2322-5270
Q50811646	2322-5688	2322-5688	2345-2609
Q50811644	2322-5807	2322-5807	2423-3900
Q50811643	2322-6331	2322-6331	2463-0799
Q50811642	2322-9381	2322-9381	2322-9675
Q50811641	2322-9411	2322-9411	0
Q50816872	2324-0652	0	2324-0652
Q50807061	2324-2426	2324-2426	0
Q50816870	2324-481X	0	2324-481X
Q50816869	2324-5891	0	2324-5891
Q50816868	2324-7878	0	2324-7878
Q50816867	2325-0232	0	2325-0232
Q50816866	2325-2871	0	2325-2871
Q50816865	2325-3290	0	2325-3290
Q50816864	2325-4017	0	2325-4017
Q50816863	2325-4688	0	2325-4688
Q50811639	2325-5226	2325-5226	0
Q50811638	2325-663X	2325-663X	0
Q50816862	2325-9205	0	2325-9205
Q50816861	2326-0351	0	2326-0351
Q50811637	2326-0491	2326-0491	2326-0505
Q50816860	2326-3652	0	2326-3652
Q50816859	2326-4594	0	2326-4594
Q50816858	2326-5507	0	2326-5507
Q50816856	2326-6651	0	2326-6651
Q50572469	2327-3585	0	2327-3585
Q50816855	2327-3607	0	2327-3607
Q18275436	2327-7173	2327-7173	2327-7181
Q50811635	2328-1308	2328-1308	0
Q50816854	2328-3610	0	2328-3610
Q50807079	2328-8272	2328-8272	2328-8280
Q50816853	2329-048X	0	2329-048X
Q50816997	2329-2210	0	2329-2210
Q50816996	2329-9339	0	2329-9339
Q50816995	2330-0000	0	2330-0000
Q50816994	2330-1511	0	2330-1511
Q50816993	2330-2917	0	2330-2917
Q50816992	2330-4014	0	2330-4014
Q50816991	2330-4049	0	2330-4049
Q50807071	2330-8206	2330-8206	2167-3799
Q50811634	2330-913X	2330-913X	2334-2021
Q50811633	2330-9237	2330-9237	2330-9245
Q50816990	2331-1835	0	2331-1835
Q50816989	2331-1843	0	2331-1843
Q50816988	2331-186X	0	2331-186X
Q50816986	2331-1940	0	2331-1940
Q50816985	2331-1975	0	2331-1975
Q50816984	2331-2009	0	2331-2009
Q50816983	2331-2041	0	2331-2041
Q50811632	2331-2262	2331-2262	2331-2270
Q50811631	2331-6055	2331-6055	2331-608X
Q50816981	2332-2039	0	2332-2039
Q50816980	2332-2098	0	2332-2098
Q50816979	2332-5003	0	2332-5003
Q50816978	2332-8541	0	2332-8541
Q50816977	2332-886X	0	2332-886X
Q50816976	2332-8878	0	2332-8878
Q50816973	2333-1658	0	2333-1658
Q50816972	2333-3316	0	2333-3316
Q50816971	2333-5084	0	2333-5084
Q50816970	2333-5432	0	2333-5432
Q50816969	2333-7184	0	2333-7184
Q50811630	2333-8326	2333-8326	2333-8334
Q50816968	2334-3745	0	2334-3745
Q50811629	2334-6396	2334-6396	2334-8046
Q50811627	2334-735X	2334-735X	2334-7449
Q50811626	2334-816X	2334-816X	2334-8356
Q50811625	2334-8666	2334-8666	2560-3108
Q50816967	2334-9050	0	2334-9050
Q50816966	2334-9492	0	2334-9492
Q50811624	2334-9638	2334-9638	2217-8147
Q50816965	2335-0245	0	2335-0245
Q50816964	2335-075X	0	2335-075X
Q50811623	2335-1357	2335-1357	0
Q50816963	2335-2736	0	2335-2736
Q50816961	2335-870X	0	2335-870X
Q50816960	2335-8750	0	2335-8750
Q50816959	2336-0313	0	2336-0313
Q50816958	2336-1298	0	2336-1298
Q50816957	2336-1654	0	2336-1654
Q50811622	2336-2375	2336-2375	1803-1617
Q50816956	2336-2685	0	2336-2685
Q50816955	2336-2766	0	2336-2766
Q50816954	2336-2960	0	2336-2960
Q50816952	2336-3037	0	2336-3037
Q50816951	2336-3207	0	2336-3207
Q50816950	2336-3517	0	2336-3517
Q50816949	2336-3940	0	2336-3940
Q50811620	2336-4912	2336-4912	2336-4920
Q50816948	2336-5382	0	2336-5382
Q50572408	2336-9205	0	2336-9205
Q50816947	2336-9884	0	2336-9884
Q50811619	2337-3202	2337-3202	2337-4373
Q50811618	2337-375X	2337-375X	0
Q50811617	2337-4330	2337-4330	0
Q50811612	2337-4713	2337-4713	2442-8728
Q50811611	2337-4721	2337-4721	2442-9449
Q50811609	2337-5191	2337-5191	2527-6034
Q50811607	2337-5310	2337-5310	2527-4937
Q50811606	2337-5760	2337-5760	2338-5510
Q50811605	2337-5779	2337-5779	2338-5502
Q50811734	2337-5787	2337-5787	2338-5499
Q50811733	2337-5795	2337-5795	2338-5480
Q50811732	2337-5973	2337-5973	2442-4838
Q50811730	2337-6740	2337-6740	2337-6880
Q50811728	2337-6821	2337-6821	2580-4006
Q50811727	2337-7062	2337-7062	2503-0361
Q50811726	2337-7224	2337-7224	0
Q50811725	2337-7771	2337-7771	2337-7992
Q50811724	2337-7895	2337-7895	2461-0550
Q50811723	2337-7909	2337-7909	2338-8463
Q50811722	2337-9782	2337-9782	0
Q50811720	2338-0403	2338-0403	0
Q50811719	2338-0683	2338-0683	0
Q50811718	2338-1361	2338-1361	2338-1353
Q50811717	2338-1426	2338-1426	2338-6037
Q50811716	2338-1507	2338-1507	2541-061X
Q50811714	2338-1604	2338-1604	2407-8751
Q50811707	2338-1663	2338-1663	2477-6041
Q50811706	2338-1825	2338-1825	2579-4159
Q50811705	2338-2015	2338-2015	2355-8407
Q50811704	2338-2287	2338-2287	0
Q50811703	2338-2325	2338-2325	2540-9697
Q50811702	2338-2449	2338-2449	0
Q50811700	2338-249X	2338-249X	0
Q50811699	2338-3054	2338-3054	2407-3717
Q50811698	2338-3186	2338-3186	2549-1873
Q50811697	2338-3925	2338-3925	2477-6025
Q50811696	2338-4603	2338-4603	2355-8520
Q50811695	2338-4743	2338-4743	0
Q50811694	2338-5162	2338-5162	2527-8444
Q50811693	2338-5324	2338-5324	2442-7276
Q50811691	2338-5383	2338-5383	2503-4642
Q50811690	2338-5634	2338-5634	2580-0191
Q50811689	2338-6010	2338-6010	0
Q50811687	2338-6207	2338-6207	0
Q50811686	2338-6630	2338-6630	2541-5646
Q50811684	2338-6770	2338-6770	2085-9910
Q50811683	2338-8110	2338-8110	2442-3890
Q50811682	2338-8323	2338-8323	2459-9638
Q50811681	2338-8595	2338-8595	2443-3497
Q50811680	2338-8633	2338-8633	2548-7930
Q50811679	2338-9117	2338-9117	2442-3904
Q50811677	2339-0131	2339-0131	2549-9106
Q50811676	2339-076X	2339-076X	0
Q50811675	2339-0786	2339-0786	2502-1443
Q50811674	2339-1162	2339-1162	2550-1011
Q50811673	2339-1286	2339-1286	2089-4392
Q50811672	2339-1561	2339-1561	2580-7684
Q50811671	2339-2258	2339-2258	2548-821X
Q50811670	2339-2886	2339-2886	0
Q50811795	2339-2932	2339-2932	2302-2698
Q50816946	2339-8523	0	2339-8523
Q50816945	2340-0242	0	2340-0242
Q50816943	2340-1176	0	2340-1176
Q50816942	2340-1869	0	2340-1869
Q50811794	2340-4841	2340-4841	0
Q50811792	2340-4876	2340-4876	0
Q50811791	2340-5147	2340-5147	0
Q50816941	2340-7263	0	2340-7263
Q50811790	2340-8170	2340-8170	2386-3137
Q50817000	2340-8340	0	2340-8340
Q50817001	2340-8413	0	2340-8413
Q50817004	2340-8464	0	2340-8464
Q50817003	2340-8685	0	2340-8685
Q50817009	2340-9096	0	2340-9096
Q50811789	2340-9126	2340-9126	2341-1074
Q50811788	2340-9436	2340-9436	0
Q50817008	2340-9509	0	2340-9509
Q50817007	2340-9592	0	2340-9592
Q50811787	2340-9711	2340-9711	2386-7027
Q50817006	2341-0183	0	2341-0183
Q50817005	2341-0515	0	2341-0515
Q50817057	2341-0663	0	2341-0663
Q50811786	2341-1414	2341-1414	2341-3042
Q50817056	2341-1465	0	2341-1465
Q50817055	2341-2216	0	2341-2216
Q50817054	2341-2380	0	2341-2380
Q50572330	2341-2593	0	2341-2593
Q50811784	2341-3050	2341-3050	2341-2747
Q50817053	2341-4545	0	2341-4545
Q50817052	2341-4936	0	2341-4936
Q50817051	2342-7205	0	2342-7205
Q50811783	2343-6158	2343-6158	2477-9261
Q50572339	2343-6891	0	2343-6891
Q50817049	2343-7995	0	2343-7995
Q50811782	2343-9742	2343-9742	2343-9750
Q50811781	2344-1232	2344-1232	2344-1232
Q50817048	2344-150X	0	2344-150X
Q50817047	2344-1712	0	2344-1712
Q50811780	2344-2026	2344-2026	0
Q50811779	2344-2247	2344-2247	2344-2255
Q50811777	2344-2344	2344-2344	2344-5300
Q50817046	2344-3219	0	2344-3219
Q50811776	2344-4894	2344-4894	0
Q50817045	2344-5416	0	2344-5416
Q50811774	2344-6544	2344-6544	2457-1687
Q50817044	2344-6773	0	2344-6773
Q50817043	2344-6781	0	2344-6781
Q50817042	2344-6900	0	2344-6900
Q50817040	2344-8636	0	2344-8636
Q50817039	2344-8652	0	2344-8652
Q50811773	2345-0126	2345-0126	0
Q50572347	2345-0363	0	2345-0363
Q50811772	2345-1181	2345-1181	2537-6136
Q50811771	2345-1262	2345-1262	2345-184X
Q50811770	2345-1408	2345-1408	2345-1831
Q50811769	2345-1424	2345-1424	2345-1483
Q50811767	2345-2218	2345-2218	2345-3893
Q50811766	2345-2447	2345-2447	2322-5750
Q50817038	2345-2471	0	2345-2471
Q50811765	2345-279X	2345-279X	2345-2714
Q50811764	2345-2900	2345-2900	2383-4528
Q50817037	2345-3176	0	2345-3176
Q50811763	2345-3206	2345-3206	2345-5535
Q50811762	2345-3346	2345-3346	2345-3907
Q50811761	2345-3362	2345-3362	2322-5866
Q50811759	2345-3575	2345-3575	0
Q50811757	2345-3583	2345-3583	0
Q50817036	2345-3672	0	2345-3672
Q50811756	2345-3931	2345-3931	2382-9877
Q50817035	2345-4067	0	2345-4067
Q50817034	2345-4113	0	2345-4113
Q50817033	2345-4202	0	2345-4202
Q50817032	2345-4210	0	2345-4210
Q50817030	2345-4423	0	2345-4423
Q50811755	2345-4458	2345-4458	2345-5977
Q50811754	2345-4482	2345-4482	2345-4490
Q50817029	2345-4792	0	2345-4792
Q50817028	2345-4970	0	2345-4970
Q50817027	2345-5004	0	2345-5004
Q50817026	2345-5012	0	2345-5012
Q50811753	2345-5020	2345-5020	2423-5571
Q26842028	2345-5047	2345-5047	2345-5055
Q50572357	2345-525X	0	2345-525X
Q50817025	2345-5284	0	2345-5284
Q50811751	2345-5357	2345-5357	2423-4214
Q50572365	2345-5802	0	2345-5802
Q50811750	2345-5853	2345-5853	2345-5861
Q50811749	2345-6051	2345-6051	0
Q50811748	2345-6108	2345-6108	2345-6442
Q50811747	2345-6116	2345-6116	0
Q50811746	2345-6140	2345-6140	0
Q50572371	2345-6159	0	2345-6159
Q50811744	2345-6256	2345-6256	2345-6892
Q50811743	2345-6426	2345-6426	2345-6434
Q50811742	2345-6450	2345-6450	2423-7299
Q50811741	2345-6523	2345-6523	2345-6531
Q50817024	2345-6558	0	2345-6558
Q50811740	2345-6604	2345-6604	2345-6566
Q50572380	2345-6744	0	2345-6744
Q50572389	2345-6949	0	2345-6949
Q50811739	2346-0504	2346-0504	2346-0601
Q50817023	2346-075X	0	2346-075X
Q50817022	2346-1780	0	2346-1780
Q50817021	2346-3120	0	2346-3120
Q50817019	2346-3775	0	2346-3775
Q50817018	2346-4712	0	2346-4712
Q31272756	2346-562X	0	2346-562X
Q50817017	2346-8866	0	2346-8866
Q50817016	2346-8904	0	2346-8904
Q50817015	2346-8971	0	2346-8971
Q50817014	2346-9161	0	2346-9161
Q50817011	2347-0135	0	2347-0135
Q50572281	2347-0941	0	2347-0941
Q50817073	2347-2529	0	2347-2529
Q50811738	2347-2545	2347-2545	2347-2367
Q50811737	2347-5269	2347-5269	2454-6755
Q50811924	2347-5455	2347-5455	2347-5714
Q50535811	2347-6923	0	2347-6923
Q50811923	2347-9264	2347-9264	2349-6150
Q50811922	2348-1447	2348-1447	2348-229X
Q50811921	2348-2915	2348-2915	2348-3172
Q50811919	2348-3334	2348-3334	2348-506X
Q50817072	2348-392X	0	2348-392X
Q50811918	2348-5191	2348-5191	2348-8980
Q50811916	2348-9995	2348-9995	2395-3322
Q50811915	2349-2910	2349-2910	2395-0684
Q50811914	2349-5014	2349-5014	2455-0094
Q50811912	2349-5987	2349-5987	2348-8336
Q50535935	2349-6029	0	2349-6029
Q50817070	2349-8064	0	2349-8064
Q16736287	2350-0565	0	2350-0565
Q50817069	2350-3637	0	2350-3637
Q12640721	2350-5141	0	2350-5141
Q50811911	2350-7756	2350-7756	2350-8442
Q50811910	2351-0889	2351-0889	2539-5742
Q50811909	2351-6453	2351-6453	2424-5194
Q50817068	2351-6674	0	2351-6674
Q50817067	2351-6682	0	2351-6682
Q50811908	2351-714X	2351-714X	2335-7711
Q50817066	2351-8200	0	2351-8200
Q50811907	2352-0035	2352-0035	0
Q50817065	2352-0132	0	2352-0132
Q50817064	2352-1775	0	2352-1775
Q50817063	2352-1791	0	2352-1791
Q50817062	2352-3204	0	2352-3204
Q50817061	2352-3441	0	2352-3441
Q50817119	2352-3646	0	2352-3646
Q50811905	2352-4847	2352-4847	0
Q50811904	2352-5134	2352-5134	0
Q50811903	2352-5193	2352-5193	2352-5207
Q50817118	2352-5517	0	2352-5517
Q50811902	2352-6181	2352-6181	0
Q50811901	2352-6211	2352-6211	0
Q50817117	2352-6343	0	2352-6343
Q50817116	2352-6386	0	2352-6386
Q50811899	2352-6440	2352-6440	0
